pair	K562_ATAC_only.ABC.Score	pred_gm12878_multimodal.ABC.Score	pred_k562_multimodal.ABC.Score	chrom	chromStart	chromEnd	measuredGeneSymbol	Regulated	EffectSize	startTSS	pred_elements	y	dist	absdist	pct_pred_k562_multimodal.ABC.Score	pct_pred_gm12878_multimodal.ABC.Score	pct_K562_ATAC_only.ABC.Score	dpct	ekey
AK2|chr1:33928018-33928518:.|AK2	0.0	0.0	0.0	chr1	33462417	33462917	AK2	False	-0.0459481593047815	33036661		0	426006.0	426006.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|AK2
AK6|chr5:67715279-67716907:.|AK6	0.0013050000000000002	0.001274	0.001757	chr5	68419452	68421080	AK6	False	0.0035282037100157204	69369332	chr5:68419552-68421112	0	-949066.0	949066.0	0.68565074453684	0.6461032682266487	0.6524850125701025	-0.0395474763101914	chr5:68419552-68421112|AK6
AK6|chr5:67723951-67724732:.|AK6	0.000691	0.000813	0.000962	chr5	68428124	68428905	AK6	False	0.0179592367054977	69369332	chr5:68428164-68429141	0	-940817.5	940817.5	0.5716979307677432	0.559514600657513	0.5054631599303809	-0.012183330110230206	chr5:68428164-68429141|AK6
AK6|chr5:67748066-67748566:.|AK6	9.6e-05	6.8e-05	0.000105	chr5	68452239	68452739	AK6	False	-0.0100436739572791	69369332	chr5:68452269-68452769	0	-916843.0	916843.0	0.22456971572229742	0.20112163991491008	0.1704215818990524	-0.023448075807387336	chr5:68452269-68452769|AK6
AK6|chr5:67752422-67752922:.|AK6	0.000276	0.000157	0.00025499999999999996	chr5	68456595	68457095	AK6	False	-0.0156986657877652	69369332	chr5:68456115-68457098	0	-912487.0	912487.0	0.33199574550377103	0.2826822664861729	0.306517114678012	-0.04931347901759814	chr5:68456115-68457098|AK6
AK6|chr5:68342131-68342824:.|AK6	0.001582	0.001372	0.001993	chr5	69046304	69046997	AK6	False	-0.0129919193692021	69369332	chr5:69044865-69046797	0	-322681.5	322681.5	0.7056662154322182	0.6581899052407658	0.6896151614774705	-0.047476310191452376	chr5:69044865-69046797|AK6
AK6|chr5:68386976-68387476:.|AK6	0.0	0.0	0.0	chr5	69091149	69091649	AK6	False	-0.0057570256093351	69369332		0	-277933.0	277933.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|AK6
AKAP11|chr13:42832797-42833297:.|AKAP11	0.023837	0.024844	0.030382	chr13	42258661	42259161	AKAP11	True	-0.068864983508302	42271902	chr13:42258714-42259492	1	-12991.0	12991.0	0.9611293753625991	0.9574550377103075	0.9611293753625991	-0.003674337652291637	chr13:42258714-42259492|AKAP11
AKAP11|chr13:42833592-42834346:.|AKAP11	0.024413999999999998	0.034697000000000006	0.034000999999999997	chr13	42259456	42260210	AKAP11	True	-0.0950695024165531	42271902	chr13:42258714-42259492,chr13:42259512-42260257	1	-12069.0	12069.0	0.9648037130148908	0.9668342680332624	0.9620963063237284	0.0020305550183716825	chr13:42258714-42259492,chr13:42259512-42260257|AKAP11
AKAP8L|chr19:14685013-14685513:.|AKAP8L	0.000663	0.0006889999999999999	0.000557	chr19	14574201	14574701	AKAP8L	False	-0.0181773139311275	15418871	chr19:14574173-14574673	0	-844420.0	844420.0	0.46736608006188357	0.529394701218333	0.4955037710307484	0.062028621156449415	chr19:14574173-14574673|AKAP8L
AKAP8L|chr19:14895503-14896397:.|AKAP8L	0.000503	0.0013650000000000001	0.001149	chr19	14784691	14785585	AKAP8L	False	-0.0113482205925786	15418871	chr19:14784682-14785624	0	-633733.0	633733.0	0.6058305936956101	0.6572713208276929	0.43057435699091084	0.05144072713208281	chr19:14784682-14785624|AKAP8L
AKIP1|chr11:9001621-9002196:.|AKIP1	0.003428	0.00282	0.004777	chr11	9001621	9002196	AKIP1	False	0.00913843655242296	8910903	chr11:9001721-9002221	0	91005.5	91005.5	0.8382324502030555	0.777025720363566	0.8199574550377103	-0.06120672983948949	chr11:9001721-9002221|AKIP1
AKIP1|chr11:9462969-9463989:.|AKIP1	0.0	0.0	0.0	chr11	9462969	9463989	AKIP1	False	-0.136049008759481	8910903		0	552576.0	552576.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|AKIP1
AKIP1|chr11:9588158-9588658:.|AKIP1	0.000536	0.001168	0.001535	chr11	9566611	9567111	AKIP1	False	0.0114203868087275	8910903	chr11:9566633-9567133	0	655958.0	655958.0	0.660994005028041	0.6301005608199575	0.44652871784954556	-0.030893444208083487	chr11:9566633-9567133|AKIP1
AKIP1|chr11:9613110-9613591:.|AKIP1	0.005471	0.00784	0.0068969999999999995	chr11	9613110	9613591	AKIP1	False	-0.0395963848651144	8910903	chr11:9613134-9614797	0	702447.5	702447.5	0.8757010249468188	0.8904467221040417	0.8754592922065364	0.014745697157222959	chr11:9613134-9614797|AKIP1
AKIP1|chr11:9626974-9627300:.|AKIP1	0.000198	0.000254	0.000206	chr11	9626974	9627300	AKIP1	False	-0.000116338965064799	8910903	chr11:9626437-9627327	0	716234.0	716234.0	0.301875846064591	0.35012570102494683	0.2510636240572423	0.04824985496035583	chr11:9626437-9627327|AKIP1
AKIRIN1|chr1:38774374-38774874:.|AKIRIN1	0.000291	0.00040300000000000004	0.0005639999999999999	chr1	38308702	38309202	AKIRIN1	False	-0.0372650142757409	38990993	chr1:38308734-38309234	0	-682041.0	682041.0	0.46954167472442465	0.42332237478244056	0.3165731966737575	-0.04621929994198409	chr1:38308734-38309234|AKIRIN1
AKIRIN1|chr1:39211054-39212257:.|AKIRIN1	0.001511	0.0017399999999999998	0.002548	chr1	38745382	38746585	AKIRIN1	False	-0.0334120369307669	38990993	chr1:38745405-38746627	0	-245009.5	245009.5	0.7487429897505318	0.6979307677431832	0.6810094759234191	-0.050812222007348584	chr1:38745405-38746627|AKIRIN1
AKIRIN1|chr1:39239085-39239585:.|AKIRIN1	0.0	0.0	0.0	chr1	38773413	38773913	AKIRIN1	False	0.0256696378872532	38990993		0	-217330.0	217330.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|AKIRIN1
AKIRIN1|chr1:40358254-40359290:.|AKIRIN1	0.000932	0.001462	0.001351	chr1	39892582	39893618	AKIRIN1	False	0.0128839174955901	38990993	chr1:39892540-39894339	0	902107.0	902107.0	0.6370141171920325	0.6677141752078901	0.5751305356797525	0.030700058015857623	chr1:39892540-39894339|AKIRIN1
AKR1A1|chr1:45194864-45195364:.|AKR1A1	0.00022400000000000002	0.00022799999999999999	0.00023799999999999998	chr1	44729192	44729692	AKR1A1	False	0.0030845844257700802	45550532	chr1:44729192-44729692	0	-821090.0	821090.0	0.3224714755366467	0.3340746470701992	0.26958035196286984	0.011603171533552503	chr1:44729192-44729692|AKR1A1
AKR1C1|chr10:4983739-4984239:.|AKR1C1	0.03694	0.045301999999999995	0.087275	chr10	4941547	4942047	AKR1C1	True	-0.0749379788998597	4963011	chr10:4941529-4942029	1	-21214.0	21214.0	0.9869464320247534	0.9733127054728292	0.9734093985689422	-0.013633726551924186	chr10:4941529-4942029|AKR1C1
AKR7A2|chr1:18860841-18861341:.|AKR7A2	0.000126	0.000135	0.000139	chr1	18534347	18534847	AKR7A2	False	0.0106042063889238	19311896	chr1:18534107-18535127	0	-777299.0	777299.0	0.25459292206536455	0.2650841229936183	0.19266099400502804	0.01049120092825373	chr1:18534107-18535127|AKR7A2
AKR7A2|chr1:20523935-20524435:.|AKR7A2	0.000281	0.00014	0.00011599999999999999	chr1	20197442	20197942	AKR7A2	False	-0.0352949029341818	19311896	chr1:20197385-20197885	0	885796.0	885796.0	0.2341906787855347	0.26943531231870044	0.309611293753626	0.03524463353316573	chr1:20197385-20197885|AKR7A2
ALAS2|chrX:55054662-55054701:*|ALAS2	0.259561	0.20968499999999998	0.265567	chrX	55028229	55028268	ALAS2	True	-0.93	55030814	chrX:55028041-55028976	1	-2565.5	2565.5	0.9990330690388706	0.9979694449816283	0.9991297621349836	-0.0010636240572422517	chrX:55028041-55028976|ALAS2
ALDOA|chr16:30639997-30640497:.|ALDOA	0.000327	0.00014199999999999998	0.00021400000000000002	chr16	30628676	30629176	ALDOA	False	-0.0214576608788977	30065422	chr16:30628243-30629422	0	563504.0	563504.0	0.3073873525430284	0.27083736221233806	0.3397795397408625	-0.03654999033069034	chr16:30628243-30629422|ALDOA
ALDOA|chr16:30825536-30826138:.|ALDOA	0.000991	0.000786	0.0009960000000000001	chr16	30814215	30814817	ALDOA	False	-0.0239241191814957	30065422	chr16:30814264-30815080	0	749094.0	749094.0	0.5791916457164958	0.5543415200154709	0.5909398568942178	-0.02485012570102496	chr16:30814264-30815080|ALDOA
ALKBH7|chr19:5436551-5437051:.|ALKBH7	0.000157	0.0	0.0	chr19	5436540	5437040	ALKBH7	False	0.0322536178967185	6372182	chr19:5436543-5437043	0	-935392.0	935392.0	0.07488880293947012	0.07653258557339006	0.21804293173467415	0.0016437826339199407	chr19:5436543-5437043|ALKBH7
ALKBH7|chr19:6504704-6505204:.|ALKBH7	0.001295	0.000699	0.000509	chr19	6504693	6505193	ALKBH7	False	0.00151660565398059	6372182	chr19:6504725-6505225	0	132761.0	132761.0	0.44778572809901374	0.5320537613614388	0.6508895764842391	0.08426803326242505	chr19:6504725-6505225|ALKBH7
ALKBH7|chr19:6516791-6517291:.|ALKBH7	0.008092	0.012336	0.012888	chr19	6516780	6517280	ALKBH7	False	0.0247097004639532	6372182	chr19:6515953-6517536	0	144848.0	144848.0	0.9220653645329724	0.9265132469541675	0.9076580932121446	0.004447882421195093	chr19:6515953-6517536|ALKBH7
ALKBH7|chr19:6528768-6529268:.|ALKBH7	0.00103	0.0016239999999999998	0.001242	chr19	6528757	6529257	ALKBH7	False	0.00221709690605775	6372182	chr19:6528749-6529518	0	156825.0	156825.0	0.6218816476503578	0.68565074453684	0.5996905820924386	0.06376909688648225	chr19:6528749-6529518|ALKBH7
ALKBH7|chr19:6674804-6675304:.|ALKBH7	0.000522	0.000204	0.000595	chr19	6674793	6675293	ALKBH7	False	-0.00143969058919912	6372182	chr19:6674789-6675289	0	302861.0	302861.0	0.4793076774318314	0.3169599690582092	0.43971185457358347	-0.16234770837362217	chr19:6674789-6675289|ALKBH7
ALKBH7|chr19:7098637-7099865:.|ALKBH7	0.0010869999999999999	0.001209	0.001413	chr19	7098626	7099854	ALKBH7	False	0.0335163076853666	6372182	chr19:7098948-7099826	0	727058.0	727058.0	0.6442177528524463	0.6370141171920325	0.6121156449429511	-0.007203635660413821	chr19:7098948-7099826|ALKBH7
ANAPC11|chr17:79316849-79317349:.|ANAPC11	0.0	0.0	0.0	chr17	81343049	81343549	ANAPC11	False	-0.00020253384802848602	81891462		0	-548163.0	548163.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|ANAPC11
ANAPC11|chr17:79323329-79324054:.|ANAPC11	0.000595	0.000784	0.001377	chr17	81349529	81350254	ANAPC11	False	-0.023441403109606	81891462	chr17:81349760-81350541	0	-541570.5	541570.5	0.6395764842390254	0.5540514407271321	0.47017017984915876	-0.08552504351189327	chr17:81349760-81350541|ANAPC11
ANAPC11|chr17:79451194-79452176:.|ANAPC11	0.001062	0.000654	0.001114	chr17	81484168	81485150	ANAPC11	False	-0.015325987808066	81891462	chr17:81484207-81484987	0	-406803.0	406803.0	0.599738928640495	0.5198704312512087	0.6066041384645137	-0.07986849738928636	chr17:81484207-81484987|ANAPC11
ANAPC11|chr17:80245823-80246323:.|ANAPC11	0.00046699999999999997	0.000659	0.000993	chr17	82287947	82288447	ANAPC11	False	-0.0234988079173264	81891462	chr17:82287942-82288442	0	396735.0	396735.0	0.57899825952427	0.5211757880487333	0.4129762134983562	-0.05782247147553665	chr17:82287942-82288442|ANAPC11
ANAPC11|chr17:80296781-80297401:.|ANAPC11	0.000515	0.000525	0.0006580000000000001	chr17	82338905	82339525	ANAPC11	False	-0.0159458535065787	81891462	chr17:82338212-82339767	0	447753.0	447753.0	0.4979694449816283	0.47423128988590213	0.4368594082382518	-0.023738155095726188	chr17:82338212-82339767|ANAPC11
ANAPC16|chr10:73619728-73620635:.|ANAPC16	0.0038159999999999995	0.005862	0.00705	chr10	71859971	71860878	ANAPC16	False	-0.0171218393417272	72215749	chr10:71859712-71861432	0	-355324.5	355324.5	0.8776832334171341	0.8675304583252755	0.834364726358538	-0.010152775091858524	chr10:71859712-71861432|ANAPC16
ANAPC16|chr10:74003848-74005175:.|ANAPC16	0.016918	0.032332	0.027291000000000003	chr10	72244090	72245417	ANAPC16	False	0.0399786392733446	72215749	chr10:72243748-72244498,chr10:72244532-72245495	0	29004.5	29004.5	0.9582285824792109	0.9651904853993425	0.9497195900212725	0.006961902920131546	chr10:72243748-72244498,chr10:72244532-72245495|ANAPC16
ANAPC16|chr10:74014442-74015292:.|ANAPC16	0.02099	0.029414999999999997	0.021615000000000002	chr10	72254684	72255534	ANAPC16	False	0.00169283872009007	72215749	chr10:72254374-72255720	0	39360.0	39360.0	0.9513633726551924	0.9626764649004061	0.956681492941404	0.011313092245213707	chr10:72254374-72255720|ANAPC16
ANAPC16|chr10:74016736-74017236:.|ANAPC16	0.004632	0.00506	0.005515	chr10	72256978	72257478	ANAPC16	False	0.0202911964776864	72215749	chr10:72257116-72257616	0	41479.0	41479.0	0.8546702765422549	0.8494488493521563	0.8576677625217559	-0.00522142719009866	chr10:72257116-72257616|ANAPC16
ANAPC16|chr10:74067911-74068727:.|ANAPC16	0.009342	0.013006	0.016708	chr10	72308153	72308969	ANAPC16	False	0.0051755695274227	72215749	chr10:72307858-72309600	0	92812.0	92812.0	0.9376329530071553	0.9294140398375556	0.9151034616128408	-0.008218913169599773	chr10:72307858-72309600|ANAPC16
ANAPC16|chr10:74080404-74081554:.|ANAPC16	0.022491	0.022383	0.020564	chr10	72320646	72321796	ANAPC16	False	-0.0353894004103811	72215749	chr10:72320726-72321711	0	105472.0	105472.0	0.9483658866756913	0.9544575517308064	0.9589054341520016	0.0060916650551150475	chr10:72320726-72321711|ANAPC16
ANAPC16|chr10:74741630-74742130:.|ANAPC16	0.00024300000000000002	8.8e-05	0.000165	chr10	72981872	72982372	ANAPC16	False	0.0453633588986904	72215749	chr10:72981497-72982885	0	766373.0	766373.0	0.27422162057629085	0.22065364532972345	0.283310771610907	-0.053567975246567395	chr10:72981497-72982885|ANAPC16
ANAPC5|chr12:121639724-121641276:.|ANAPC5	0.002135	0.0022670000000000004	0.0024129999999999998	chr12	121201921	121203473	ANAPC5	False	0.0302041940989484	121352212	chr12:121202136-121203949	0	-149515.0	149515.0	0.7395087990717463	0.7423128988590215	0.744633533165732	0.0028040997872752493	chr12:121202136-121203949|ANAPC5
ANAPC5|chr12:122124725-122125225:.|ANAPC5	0.004257	0.005288	0.004575	chr12	121686819	121687319	ANAPC5	False	0.0433673738305256	121352212	chr12:121686736-121687883	0	334857.0	334857.0	0.8325275575323922	0.8563140591761749	0.848191839102688	0.02378650164378271	chr12:121686736-121687883|ANAPC5
ANAPC7|chr12:110707332-110708749:.|ANAPC7	0.005698	0.008532	0.006483	chr12	110269527	110270944	ANAPC7	False	-0.0019446237002666	110403480	chr12:110269301-110270959	0	-133244.5	133244.5	0.8694643202475343	0.8966350802552697	0.8795204022432799	0.02717076000773544	chr12:110269301-110270959|ANAPC7
ANK1|chr8:41910742-41911242:.|ANK1	0.0	0.0	0.0	chr8	42053224	42053724	ANK1	False	0.0306951799598942	41797372		0	256102.0	256102.0	0.07488880293947012	0.07653258557339006	0.06488106749178109	0.0016437826339199407	nan|ANK1
ANK1|chr8:42072200-42073112:.|ANK1	0.0015550000000000002	0.00235	0.002416	chr8	42214682	42215594	ANK1	False	0.0105414785336944	41797372	chr8:42214716-42215708	0	417766.0	417766.0	0.7397505318120287	0.7482595242699671	0.6862792496615742	0.008508992457938458	chr8:42214716-42215708|ANK1
ANK1|chr8:42269784-42270737:.|ANK1	0.0010949999999999998	0.001552	0.0015300000000000001	chr8	42412266	42413219	ANK1	False	0.0177705708951623	41797372	chr8:42412022-42413241	0	615370.5	615370.5	0.6606072326435892	0.677915296847805	0.6137110810288146	0.017308064204215823	chr8:42412022-42413241|ANK1
ANKRD11|chr16:89044832-89046212:.|ANKRD11	0.001491	0.002112	0.001831	chr16	88978424	88979804	ANKRD11	False	0.000678721436279117	89490311	chr16:88978421-88979457	0	-511197.0	511197.0	0.692660994005028	0.7317250048346549	0.6785921485205957	0.03906401082962685	chr16:88978421-88979457|ANKRD11
ANKRD12|chr18:8998447-8999095:.|ANKRD12	0.00081	0.000604	0.0009599999999999999	chr18	8998449	8999097	ANKRD12	False	-2.33433755292278e-05	9136502	chr18:8998429-8999362	0	-137729.0	137729.0	0.571166118739122	0.5029491394314446	0.5447689035002901	-0.06821697930767745	chr18:8998429-8999362|ANKRD12
ANKRD12|chr18:9005414-9005914:.|ANKRD12	0.0012929999999999999	0.001673	0.0019920000000000003	chr18	9005416	9005916	ANKRD12	False	-0.0333842600478282	9136502	chr18:9005406-9006155	0	-130836.0	130836.0	0.7055695223361051	0.691113904467221	0.6505994971959003	-0.014455617868884163	chr18:9005406-9006155|ANKRD12
ANKRD12|chr18:9008508-9009411:.|ANKRD12	0.004490999999999999	0.006758	0.009937	chr18	9008510	9009413	ANKRD12	False	-0.0428494460897738	9136502	chr18:9008180-9008782,chr18:9009042-9009542	0	-127540.5	127540.5	0.905627538193773	0.8794237091471669	0.8542835041578032	-0.02620382904660601	chr18:9008180-9008782,chr18:9009042-9009542|ANKRD12
ANP32A|chr15:68176781-68177502:.|ANP32A	0.0008640000000000001	0.000828	0.000825	chr15	67884443	67885164	ANP32A	False	-0.0109965620380893	68820672	chr15:67883966-67885061	0	-935868.5	935868.5	0.5396925159543609	0.5638174434345388	0.5596596403016825	0.024124927480177916	chr15:67883966-67885061|ANP32A
ANP32B|chr9:100723051-100723551:.|ANP32B	0.02383	0.018441	0.020621	chr9	97960769	97961269	ANP32B	True	-0.21397163542230901	97982956	chr9:97959814-97961243	1	-21937.0	21937.0	0.9486559659640301	0.9471088764262232	0.9610326822664862	-0.0015470895378069116	chr9:97959814-97961243|ANP32B
ANP32B|chr9:100728703-100729203:.|ANP32B	0.002804	0.002466	0.001777	chr9	97966421	97966921	ANP32B	False	0.0323900286718011	97982956	chr9:97966426-97966926	0	-16285.0	16285.0	0.6877779926513247	0.7563817443434538	0.7905144072713208	0.06860375169212918	chr9:97966426-97966926|ANP32B
ANP32B|chr9:100742709-100743649:.|ANP32B	0.137007	0.136837	0.21049	chr9	97980427	97981367	ANP32B	False	-0.0222750896694979	97982956	chr9:97980421-97981918	0	-2059.0	2059.0	0.9977760587894025	0.9943918004254496	0.996809127828273	-0.003384258363952841	chr9:97980421-97981918|ANP32B
ANP32B|chr9:100807332-100808080:.|ANP32B	0.008737	0.012298	0.007540000000000001	chr9	98045050	98045798	ANP32B	False	0.0467967239971361	97982956	chr9:98045316-98047375	0	62468.0	62468.0	0.883871591568362	0.9260297814736028	0.9121059756333397	0.042158189905240784	chr9:98045316-98047375|ANP32B
ANP32B|chr9:101648966-101649580:.|ANP32B	9.499999999999999e-05	7.7e-05	0.00011899999999999999	chr9	98886684	98887298	ANP32B	False	0.0575186326747541	97982956	chr9:98886798-98887298	0	904035.0	904035.0	0.2366563527364146	0.210500870237865	0.16959969058209243	-0.026155482498549598	chr9:98886798-98887298|ANP32B
ANP32B|chr9:101693780-101694747:.|ANP32B	0.00047699999999999994	0.00044400000000000006	0.000408	chr9	98931498	98932465	ANP32B	False	-0.00480561018140635	97982956	chr9:98930368-98932753	0	949025.5	949025.5	0.40553084509766	0.4414523303036163	0.4174240959195513	0.03592148520595628	chr9:98930368-98932753|ANP32B
ANP32B|chr9:99846752-99847252:.|ANP32B	4.8e-05	2.1e-05	2.8999999999999997e-05	chr9	97084470	97084970	ANP32B	False	0.0312738511446331	97982956	chr9:97084433-97084933	0	-898236.0	898236.0	0.16167085670083156	0.1642332237478244	0.13981821697930769	0.002562367046992836	chr9:97084433-97084933|ANP32B
ANP32E|chr1:150949263-150950058:.|ANP32E	0.001206	0.002412	0.001325	chr1	150976787	150977582	ANP32E	False	-0.0107560094842458	150235906	chr1:150975921-150977594	0	741278.5	741278.5	0.6334364726358538	0.753190872171727	0.6351769483658867	0.11975439953587319	chr1:150975921-150977594|ANP32E
ANTXR2|chr4:81048418-81048918:.|ANTXR2	0.0032619999999999997	0.003653	0.006753	chr4	80127264	80127764	ANTXR2	True	-0.0958122466377238	80073073	chr4:80127296-80127796	1	54441.0	54441.0	0.8728485786114871	0.8113034229356024	0.8134790175981435	-0.0615451556758847	chr4:80127296-80127796|ANTXR2
ANXA1|chr9:75758774-75759413:.|ANXA1	0.049427	0.059676	0.051078	chr9	73143858	73144497	ANXA1	True	-0.305308891077837	73151480	chr9:73143229-73144871	1	-7302.5	7302.5	0.975246567395088	0.981434925546316	0.9802746083929608	0.0061883581512279795	chr9:73143229-73144871|ANXA1
ANXA1|chr9:75763292-75764854:.|ANXA1	0.136804	0.129281	0.202782	chr9	73148376	73149938	ANXA1	True	-0.41660042204858794	73151480	chr9:73148757-73149945	1	-2323.0	2323.0	0.9973892864049507	0.993811641848772	0.9966157416360472	-0.003577644556178705	chr9:73148757-73149945|ANXA1
ANXA7|chr10:75653952-75654742:.|ANXA7	0.000398	0.000492	0.0005690000000000001	chr10	73894194	73894984	ANXA7	False	-0.009071468972263179	73413835	chr10:73894197-73895056	0	480754.0	480754.0	0.4721040417714175	0.4616128408431638	0.3780216592535293	-0.01049120092825373	chr10:73894197-73895056|ANXA7
ANXA7|chr10:75716165-75717554:.|ANXA7	0.001102	0.001997	0.0016870000000000001	chr10	73956407	73957796	ANXA7	False	-0.0341874757898688	73413835	chr10:73956000-73956949,chr10:73957060-73958022	0	543266.5	543266.5	0.6792690001933862	0.7238445175014504	0.6155965964030168	0.044575517308064194	chr10:73956000-73956949,chr10:73957060-73958022|ANXA7
